device_imei,customer_id,brand,model,os,sim_count
IMEI_000000000003890,2592-HODOV,Apple,Apple-yY32,iOS,2
IMEI_000000000003891,3886-CERTZ,Oppo,Oppo-QC35,Android,1
IMEI_000000000003892,7995-ZHHNZ,Apple,Apple-gI85,iOS,2
IMEI_000000000003893,3824-RHKVR,Samsung,Samsung-uy80,Android,1
IMEI_000000000003894,5816-SCGFC,Samsung,Samsung-Bg99,Android,2
IMEI_000000000003895,5989-AXPUC,Apple,Apple-vd73,iOS,1
IMEI_000000000003896,4979-HPRFL,Nokia,Nokia-Na59,Android,2
IMEI_000000000003897,8590-OHDIW,Samsung,Samsung-mc68,Android,1
IMEI_000000000003898,8015-IHCGW,Samsung,Samsung-iM76,Android,1
IMEI_000000000003899,2332-TODQS,Nokia,Nokia-nD21,Android,2
IMEI_000000000003900,9278-VZKCD,Oppo,Oppo-TC02,Android,2
IMEI_000000000003901,8008-OTEZX,Xiaomi,Xiaomi-cb58,Android,1
IMEI_000000000003902,2773-OVBPK,Nokia,Nokia-ph30,Android,1
IMEI_000000000003903,5999-LCXAO,Apple,Apple-RJ77,iOS,2
IMEI_000000000003904,5206-XZZQI,Nokia,Nokia-wL26,Android,1
IMEI_000000000003905,4803-LBYPN,Samsung,Samsung-et74,Android,2
IMEI_000000000003906,5759-RCVCB,Apple,Apple-eu06,iOS,1
IMEI_000000000003907,6372-RFVNS,Nokia,Nokia-Xe73,Android,1
IMEI_000000000003908,2139-FQHLM,Samsung,Samsung-QE16,Android,1
IMEI_000000000003909,8261-GWDBQ,Nokia,Nokia-wW66,Android,1
IMEI_000000000003910,1093-YSWCA,Oppo,Oppo-Mb24,Android,1
IMEI_000000000003911,8938-UMKPI,Xiaomi,Xiaomi-Rr98,Android,1
IMEI_000000000003912,0991-BRRFB,Huawei,Huawei-eC73,Android,2
IMEI_000000000003913,3882-IYOIJ,Samsung,Samsung-Vq57,Android,1
IMEI_000000000003914,8749-TZYEC,Oppo,Oppo-vg83,Android,2
IMEI_000000000003915,1755-FZQEC,Samsung,Samsung-ux88,Android,2
IMEI_000000000003916,3115-JPJDD,Xiaomi,Xiaomi-GI85,Android,1
IMEI_000000000003917,5600-KTXFM,Samsung,Samsung-cL76,Android,1
IMEI_000000000003918,3871-IKPYH,Apple,Apple-kt50,iOS,2
IMEI_000000000003919,6319-IEJWJ,Apple,Apple-ka11,iOS,2
IMEI_000000000003920,9025-AOMKI,Samsung,Samsung-Ma29,Android,2
IMEI_000000000003921,6339-TBELP,Nokia,Nokia-Mk87,Android,1
IMEI_000000000003922,7964-YESJC,Samsung,Samsung-FR40,Android,1
IMEI_000000000003923,6173-GOLSU,Samsung,Samsung-iM35,Android,1
IMEI_000000000003924,5275-SQEIZ,Huawei,Huawei-ZF62,Android,1
IMEI_000000000003925,7716-YTYHG,Xiaomi,Xiaomi-IM73,Android,2
IMEI_000000000003926,9938-ZREHM,Nokia,Nokia-qJ30,Android,1
IMEI_000000000003927,7950-XWOVN,Huawei,Huawei-Co28,Android,2
IMEI_000000000003928,4390-KYULV,Nokia,Nokia-zw55,Android,1
IMEI_000000000003929,4647-MUZON,Nokia,Nokia-cB63,Android,2
IMEI_000000000003930,9702-AIUJO,Apple,Apple-mx40,iOS,1
IMEI_000000000003931,8849-PRIQJ,Samsung,Samsung-wd62,Android,1
IMEI_000000000003932,8851-RAGOV,Huawei,Huawei-JS45,Android,2
IMEI_000000000003933,1304-NECVQ,Huawei,Huawei-Ug97,Android,2
IMEI_000000000003934,5396-IZEPB,Nokia,Nokia-an57,Android,2
IMEI_000000000003935,1729-VLAZJ,Samsung,Samsung-BT34,Android,2
IMEI_000000000003936,8285-ABVLB,Nokia,Nokia-LK17,Android,1
IMEI_000000000003937,0701-TJSEF,Apple,Apple-kZ17,iOS,2
IMEI_000000000003938,5712-VBOXD,Oppo,Oppo-oG96,Android,2
IMEI_000000000003939,6629-LADHQ,Nokia,Nokia-fp84,Android,2
IMEI_000000000003940,8945-GRKHX,Xiaomi,Xiaomi-aR70,Android,2
IMEI_000000000003941,1559-DTODC,Apple,Apple-aG07,iOS,1
IMEI_000000000003942,4797-MIWUM,Xiaomi,Xiaomi-EB76,Android,1
IMEI_000000000003943,6959-UWKHF,Xiaomi,Xiaomi-qS91,Android,1
IMEI_000000000003944,8720-RQSBJ,Huawei,Huawei-Is99,Android,2
IMEI_000000000003945,4537-CIBHB,Nokia,Nokia-fK17,Android,2
IMEI_000000000003946,3815-SLMEF,Xiaomi,Xiaomi-gx04,Android,1
IMEI_000000000003947,5154-VEKBL,Oppo,Oppo-oO82,Android,1
IMEI_000000000003948,4324-AHJKS,Huawei,Huawei-YM70,Android,1
IMEI_000000000003949,4355-CVPVS,Huawei,Huawei-ZE22,Android,1
IMEI_000000000003950,4495-LHSSK,Samsung,Samsung-os90,Android,2
IMEI_000000000003951,5655-JSMZM,Apple,Apple-hy49,iOS,1
IMEI_000000000003952,5915-ANOEI,Huawei,Huawei-gS35,Android,1
IMEI_000000000003953,9861-PDSZP,Apple,Apple-FA49,iOS,1
IMEI_000000000003954,4505-EXZHB,Samsung,Samsung-eF81,Android,2
IMEI_000000000003955,7225-CBZPL,Samsung,Samsung-zY20,Android,2
IMEI_000000000003956,6704-UTUKK,Huawei,Huawei-rX07,Android,1
IMEI_000000000003957,4587-VVTOX,Apple,Apple-wR45,iOS,2
IMEI_000000000003958,2019-HDCZY,Nokia,Nokia-Uc85,Android,2
IMEI_000000000003959,4652-NNHNY,Xiaomi,Xiaomi-bJ95,Android,2
IMEI_000000000003960,8788-DOXSU,Huawei,Huawei-Ks85,Android,1
IMEI_000000000003961,7404-JLKQG,Nokia,Nokia-xW91,Android,2
IMEI_000000000003962,7421-ZLUPA,Nokia,Nokia-Xv94,Android,1
IMEI_000000000003963,8972-HJWNV,Oppo,Oppo-To94,Android,1
IMEI_000000000003964,3274-NSDWE,Xiaomi,Xiaomi-mX48,Android,1
IMEI_000000000003965,2632-IVXVF,Xiaomi,Xiaomi-Ui70,Android,1
IMEI_000000000003966,3692-JHONH,Oppo,Oppo-pg47,Android,1
IMEI_000000000003967,8915-NNTRC,Samsung,Samsung-iw23,Android,1
IMEI_000000000003968,5914-GXMDA,Xiaomi,Xiaomi-wE44,Android,1
IMEI_000000000003969,7463-IFMQU,Xiaomi,Xiaomi-NS51,Android,2
IMEI_000000000003970,2920-RNCEZ,Oppo,Oppo-rf23,Android,1
IMEI_000000000003971,2541-YGPKE,Nokia,Nokia-NR88,Android,1
IMEI_000000000003972,8515-OCTJS,Apple,Apple-Hi06,iOS,1
IMEI_000000000003973,5382-TEMLV,Huawei,Huawei-rB67,Android,1
IMEI_000000000003974,3441-CGZJH,Huawei,Huawei-lU07,Android,1
IMEI_000000000003975,9592-ERDKV,Apple,Apple-vI12,iOS,2
IMEI_000000000003976,2860-RANUS,Samsung,Samsung-qY83,Android,2
IMEI_000000000003977,5261-QSHQM,Oppo,Oppo-hB38,Android,1
IMEI_000000000003978,4778-IZARL,Samsung,Samsung-Cz46,Android,1
IMEI_000000000003979,0432-CAJZV,Huawei,Huawei-MG07,Android,1
IMEI_000000000003980,7008-LZVOZ,Samsung,Samsung-Kl54,Android,1
IMEI_000000000003981,8868-WOZGU,Apple,Apple-Ty83,iOS,1
IMEI_000000000003982,1200-TUZHR,Huawei,Huawei-zM30,Android,1
IMEI_000000000003983,9365-CSLBQ,Samsung,Samsung-fl47,Android,2
IMEI_000000000003984,1334-FJSVR,Apple,Apple-kJ20,iOS,1
IMEI_000000000003985,5884-FBCTL,Oppo,Oppo-Vn47,Android,2
IMEI_000000000003986,7130-CTCUS,Nokia,Nokia-UO77,Android,2
IMEI_000000000003987,6242-FEGFD,Huawei,Huawei-wD39,Android,1
IMEI_000000000003988,7625-XCQRH,Xiaomi,Xiaomi-Wd52,Android,2
IMEI_000000000003989,6194-HBGQN,Oppo,Oppo-Jk50,Android,1
IMEI_000000000003990,7634-WSWDB,Huawei,Huawei-SB82,Android,1
IMEI_000000000003991,6986-IXNDM,Samsung,Samsung-Lf10,Android,2
IMEI_000000000003992,1731-TVIUK,Oppo,Oppo-nK64,Android,2
IMEI_000000000003993,2987-BJXIK,Apple,Apple-NY28,iOS,2
IMEI_000000000003994,9769-TSBZE,Oppo,Oppo-bR73,Android,1
IMEI_000000000003995,0406-BPDVR,Apple,Apple-Ea61,iOS,2
IMEI_000000000003996,0618-XWMSS,Huawei,Huawei-Xj64,Android,2
IMEI_000000000003997,1395-WSWXR,Samsung,Samsung-wm75,Android,2
IMEI_000000000003998,6023-GSSXW,Huawei,Huawei-Ha48,Android,2
IMEI_000000000003999,6752-APNJL,Samsung,Samsung-fK91,Android,1
IMEI_000000000004000,5276-KQWHG,Nokia,Nokia-NP31,Android,2
IMEI_000000000004001,0420-HLGXF,Samsung,Samsung-cb77,Android,1
IMEI_000000000004002,7446-KQISO,Apple,Apple-HQ32,iOS,1
IMEI_000000000004003,9823-EALYC,Huawei,Huawei-UY79,Android,1
IMEI_000000000004004,0582-AVCLN,Nokia,Nokia-fG39,Android,2
IMEI_000000000004005,5803-NQJZO,Apple,Apple-LD28,iOS,2
IMEI_000000000004006,2565-JSLRY,Apple,Apple-MO14,iOS,2
IMEI_000000000004007,2607-DHDAK,Xiaomi,Xiaomi-MZ64,Android,1
IMEI_000000000004008,1073-XXCZD,Apple,Apple-EY73,iOS,1
IMEI_000000000004009,0743-HRVFF,Oppo,Oppo-Gf40,Android,1
IMEI_000000000004010,4006-HKYHO,Huawei,Huawei-sF33,Android,1
IMEI_000000000004011,3727-JEZTU,Nokia,Nokia-xK23,Android,2
IMEI_000000000004012,8143-ETQTI,Apple,Apple-hm53,iOS,2
IMEI_000000000004013,6689-KXGBO,Apple,Apple-sC40,iOS,1
IMEI_000000000004014,9667-TKTVZ,Samsung,Samsung-Af70,Android,2
IMEI_000000000004015,3657-COGMW,Xiaomi,Xiaomi-YL71,Android,1
IMEI_000000000004016,8570-KLJYJ,Oppo,Oppo-nH86,Android,2
IMEI_000000000004017,7754-IXRMC,Xiaomi,Xiaomi-aY90,Android,1
IMEI_000000000004018,9473-CBZOP,Oppo,Oppo-te79,Android,1
IMEI_000000000004019,2969-WGHQO,Oppo,Oppo-Zn06,Android,1
IMEI_000000000004020,6615-NGGZJ,Huawei,Huawei-lJ27,Android,1
IMEI_000000000004021,4334-HOWRP,Apple,Apple-ER52,iOS,2
IMEI_000000000004022,4255-DDUOU,Samsung,Samsung-Zk00,Android,1
IMEI_000000000004023,5863-OOKCL,Oppo,Oppo-YK89,Android,1
IMEI_000000000004024,1686-STUHN,Samsung,Samsung-kT83,Android,2
IMEI_000000000004025,1329-VHWNP,Xiaomi,Xiaomi-SP85,Android,2
IMEI_000000000004026,2984-MIIZL,Oppo,Oppo-DC53,Android,1
IMEI_000000000004027,0266-GMEAO,Xiaomi,Xiaomi-li59,Android,2
IMEI_000000000004028,5590-YRFJT,Oppo,Oppo-RY53,Android,1
IMEI_000000000004029,5574-NXZIU,Nokia,Nokia-Nr15,Android,1
IMEI_000000000004030,0019-GFNTW,Xiaomi,Xiaomi-nm90,Android,2
IMEI_000000000004031,4256-ZWTZI,Apple,Apple-Od97,iOS,2
IMEI_000000000004032,8309-PPCED,Oppo,Oppo-BL13,Android,1
IMEI_000000000004033,4098-NAUKP,Huawei,Huawei-jI38,Android,2
IMEI_000000000004034,5196-WPYOW,Huawei,Huawei-rz61,Android,2
IMEI_000000000004035,4608-LCIMN,Huawei,Huawei-Hr47,Android,2
IMEI_000000000004036,1485-YDHMM,Samsung,Samsung-Xd80,Android,2
IMEI_000000000004037,4054-CUMIA,Oppo,Oppo-gH83,Android,1
IMEI_000000000004038,0603-TPMIB,Samsung,Samsung-jc33,Android,1
IMEI_000000000004039,2525-GVKQU,Nokia,Nokia-pm98,Android,2
IMEI_000000000004040,8161-QYMTT,Huawei,Huawei-fx68,Android,2
IMEI_000000000004041,9581-GVBXT,Apple,Apple-Mh95,iOS,1
IMEI_000000000004042,5862-BRIXZ,Samsung,Samsung-tn80,Android,1
IMEI_000000000004043,5404-GGUKR,Xiaomi,Xiaomi-kx40,Android,2
IMEI_000000000004044,3308-JSGML,Oppo,Oppo-nm25,Android,2
IMEI_000000000004045,2126-GSEGL,Oppo,Oppo-wO73,Android,1
IMEI_000000000004046,3677-TNKIO,Apple,Apple-gn07,iOS,1
IMEI_000000000004047,0440-QEXBZ,Huawei,Huawei-Wf38,Android,1
IMEI_000000000004048,2434-EEVDB,Oppo,Oppo-Fn65,Android,2
IMEI_000000000004049,6762-QVYJO,Xiaomi,Xiaomi-ND19,Android,2
IMEI_000000000004050,6199-IWKGC,Xiaomi,Xiaomi-yk49,Android,1
IMEI_000000000004051,2675-DHUTR,Nokia,Nokia-Xj14,Android,1
IMEI_000000000004052,8152-VETUR,Nokia,Nokia-Ui15,Android,1
IMEI_000000000004053,9667-EQRXU,Samsung,Samsung-Rz48,Android,1
IMEI_000000000004054,7446-YPODE,Huawei,Huawei-BZ44,Android,2
IMEI_000000000004055,9522-BNTHX,Xiaomi,Xiaomi-Py81,Android,1
IMEI_000000000004056,4676-WLUHT,Samsung,Samsung-AX81,Android,2
IMEI_000000000004057,3329-WDIOK,Nokia,Nokia-oU93,Android,2
IMEI_000000000004058,7980-MHFLQ,Samsung,Samsung-EC38,Android,1
IMEI_000000000004059,2873-ZLIWT,Samsung,Samsung-DV08,Android,2
IMEI_000000000004060,3415-TAILE,Apple,Apple-fr20,iOS,2
IMEI_000000000004061,0757-WCUUZ,Apple,Apple-Jb61,iOS,2
IMEI_000000000004062,1629-DQQVB,Samsung,Samsung-bF78,Android,2
IMEI_000000000004063,1915-IOFGU,Nokia,Nokia-TC51,Android,2
IMEI_000000000004064,3045-XETSH,Nokia,Nokia-zy42,Android,2
IMEI_000000000004065,0374-AACSZ,Nokia,Nokia-Mk55,Android,2
IMEI_000000000004066,7239-HZZCX,Apple,Apple-Hc14,iOS,2
IMEI_000000000004067,4872-VXRIL,Huawei,Huawei-Mz35,Android,1
IMEI_000000000004068,9140-CZQZZ,Huawei,Huawei-Ld33,Android,1
IMEI_000000000004069,3423-HHXAO,Nokia,Nokia-Be86,Android,2
IMEI_000000000004070,9938-TKDGL,Oppo,Oppo-wq68,Android,2
IMEI_000000000004071,0531-ZZJWQ,Apple,Apple-OR07,iOS,2
IMEI_000000000004072,6537-QLGEX,Oppo,Oppo-rW46,Android,1
IMEI_000000000004073,2688-BHGOG,Oppo,Oppo-WE70,Android,2
IMEI_000000000004074,7683-CBDKJ,Oppo,Oppo-Jm11,Android,2
IMEI_000000000004075,0946-CLJTI,Xiaomi,Xiaomi-Si74,Android,1
IMEI_000000000004076,3160-TYXLT,Apple,Apple-Sd10,iOS,1
IMEI_000000000004077,1325-USMEC,Samsung,Samsung-zT51,Android,1
IMEI_000000000004078,0916-QOFDP,Apple,Apple-mZ56,iOS,2
IMEI_000000000004079,0628-CNQRM,Nokia,Nokia-gV33,Android,1
IMEI_000000000004080,5606-AMZBO,Xiaomi,Xiaomi-XP56,Android,1
IMEI_000000000004081,6199-IPCAO,Oppo,Oppo-Fk93,Android,1
IMEI_000000000004082,7665-TOALD,Xiaomi,Xiaomi-aj48,Android,1
IMEI_000000000004083,0112-QWPNC,Nokia,Nokia-nt96,Android,2
IMEI_000000000004084,0324-BRPCJ,Samsung,Samsung-be67,Android,2
IMEI_000000000004085,2777-PHDEI,Nokia,Nokia-xr59,Android,2
IMEI_000000000004086,5640-CAXOA,Oppo,Oppo-vM94,Android,1
IMEI_000000000004087,2235-EZAIK,Oppo,Oppo-kC71,Android,2
IMEI_000000000004088,3847-BAERP,Oppo,Oppo-fW85,Android,1
IMEI_000000000004089,1196-AMORA,Huawei,Huawei-fn32,Android,2
IMEI_000000000004090,4282-YMKNA,Oppo,Oppo-wK06,Android,1
IMEI_000000000004091,1453-RZFON,Apple,Apple-fI40,iOS,2
IMEI_000000000004092,8263-OKETD,Samsung,Samsung-zP27,Android,1
IMEI_000000000004093,0670-KDOMA,Samsung,Samsung-QH94,Android,2
IMEI_000000000004094,2476-YGEFM,Samsung,Samsung-Ji56,Android,2
IMEI_000000000004095,8687-BAFGU,Xiaomi,Xiaomi-mB35,Android,2
IMEI_000000000004096,0641-EVBOJ,Samsung,Samsung-cF87,Android,1
IMEI_000000000004097,0829-XXPLX,Apple,Apple-LY18,iOS,1
IMEI_000000000004098,9974-JFBHQ,Nokia,Nokia-iw80,Android,2
IMEI_000000000004099,5356-RHIPP,Oppo,Oppo-VP83,Android,1
IMEI_000000000004100,6624-JDRDS,Nokia,Nokia-vk23,Android,1
IMEI_000000000004101,0608-JDVEC,Oppo,Oppo-HV55,Android,1
IMEI_000000000004102,9780-FKVVF,Xiaomi,Xiaomi-SO85,Android,2
IMEI_000000000004103,1919-RTPQD,Xiaomi,Xiaomi-SB20,Android,2
IMEI_000000000004104,5214-NLTIT,Apple,Apple-Mw02,iOS,1
IMEI_000000000004105,3345-PBBFH,Huawei,Huawei-Cs89,Android,2
IMEI_000000000004106,5055-BRMNE,Oppo,Oppo-aH00,Android,2
IMEI_000000000004107,9189-JWSHV,Samsung,Samsung-Wl81,Android,2
IMEI_000000000004108,2190-PHBHR,Huawei,Huawei-sg94,Android,2
IMEI_000000000004109,2650-GYRYL,Nokia,Nokia-yY54,Android,2
IMEI_000000000004110,0746-JTRFU,Xiaomi,Xiaomi-Bc72,Android,1
IMEI_000000000004111,5208-FVQKB,Nokia,Nokia-jG60,Android,2
IMEI_000000000004112,7184-LRUUR,Oppo,Oppo-mF25,Android,1
IMEI_000000000004113,6627-CFOSN,Xiaomi,Xiaomi-WH52,Android,2
IMEI_000000000004114,3982-JGSFD,Nokia,Nokia-KN30,Android,1
IMEI_000000000004115,1574-DYCWE,Xiaomi,Xiaomi-Nj68,Android,2
IMEI_000000000004116,7247-XOZPB,Huawei,Huawei-Zb09,Android,1
IMEI_000000000004117,2466-FCCPT,Nokia,Nokia-Mp05,Android,1
IMEI_000000000004118,6211-WWLTF,Oppo,Oppo-Eq29,Android,1
IMEI_000000000004119,4826-TZEVA,Huawei,Huawei-Ks89,Android,1
IMEI_000000000004120,6016-NXBNJ,Huawei,Huawei-Mw67,Android,2
IMEI_000000000004121,9138-EFSMO,Samsung,Samsung-GQ75,Android,1
IMEI_000000000004122,0576-WNXXC,Nokia,Nokia-dH73,Android,1
IMEI_000000000004123,4632-XJMEX,Huawei,Huawei-Bq50,Android,2
IMEI_000000000004124,8910-LEDAG,Huawei,Huawei-oZ64,Android,1
IMEI_000000000004125,3452-GWUIN,Huawei,Huawei-mx16,Android,2
IMEI_000000000004126,2716-GFZOR,Oppo,Oppo-nB75,Android,1
IMEI_000000000004127,3724-UCSHY,Xiaomi,Xiaomi-bP56,Android,1
IMEI_000000000004128,8626-XHBIE,Oppo,Oppo-ux39,Android,1
IMEI_000000000004129,4628-CTTLA,Oppo,Oppo-my14,Android,2
IMEI_000000000004130,3192-LNKRK,Nokia,Nokia-Ar67,Android,2
IMEI_000000000004131,4439-YRNVD,Apple,Apple-RH41,iOS,2
IMEI_000000000004132,2876-VBBBL,Apple,Apple-iu06,iOS,2
IMEI_000000000004133,6834-NXDCA,Samsung,Samsung-Iy67,Android,1
IMEI_000000000004134,2208-UGTGR,Huawei,Huawei-bw08,Android,1
IMEI_000000000004135,3005-TYFRD,Apple,Apple-kx64,iOS,1
IMEI_000000000004136,8670-MEFCP,Huawei,Huawei-pI56,Android,1
IMEI_000000000004137,3079-BCHLN,Nokia,Nokia-hH81,Android,1
IMEI_000000000004138,7777-UNYHB,Oppo,Oppo-Al37,Android,2
IMEI_000000000004139,5597-GLBUC,Nokia,Nokia-cv46,Android,1
IMEI_000000000004140,7278-CKDNC,Xiaomi,Xiaomi-Jt21,Android,1
IMEI_000000000004141,2748-MYRVK,Nokia,Nokia-Wo81,Android,1
IMEI_000000000004142,8450-UYIBU,Huawei,Huawei-KH06,Android,1
IMEI_000000000004143,2969-VAPYH,Nokia,Nokia-An16,Android,1
IMEI_000000000004144,4822-YCXMX,Nokia,Nokia-iZ97,Android,2
IMEI_000000000004145,7181-OQCUT,Xiaomi,Xiaomi-NM70,Android,2
IMEI_000000000004146,8474-UMLNT,Oppo,Oppo-Hr90,Android,1
IMEI_000000000004147,9821-POOTN,Nokia,Nokia-KQ63,Android,2
IMEI_000000000004148,3836-FZSDJ,Apple,Apple-ep27,iOS,2
IMEI_000000000004149,9142-XMYJH,Oppo,Oppo-Bb97,Android,1
IMEI_000000000004150,6559-ILWKJ,Nokia,Nokia-xF22,Android,1
IMEI_000000000004151,0187-QSXOE,Samsung,Samsung-pe12,Android,1
IMEI_000000000004152,7733-UDMTP,Oppo,Oppo-OI52,Android,1
IMEI_000000000004153,2649-HWLYB,Apple,Apple-wR00,iOS,2
IMEI_000000000004154,5214-CHIWJ,Samsung,Samsung-pP39,Android,1
IMEI_000000000004155,4229-CZMLL,Apple,Apple-hL83,iOS,2
IMEI_000000000004156,6904-JLBGY,Huawei,Huawei-ls28,Android,2
IMEI_000000000004157,2465-BLLEU,Nokia,Nokia-ip48,Android,1
IMEI_000000000004158,1685-VAYJF,Samsung,Samsung-eI06,Android,2
IMEI_000000000004159,8874-EJNSR,Samsung,Samsung-NW83,Android,1
IMEI_000000000004160,6917-YACBP,Apple,Apple-Vn05,iOS,1
IMEI_000000000004161,5049-MUBWG,Samsung,Samsung-Ik78,Android,1
IMEI_000000000004162,4223-WOZCM,Samsung,Samsung-IB77,Android,1
IMEI_000000000004163,0769-MURVM,Apple,Apple-ne70,iOS,2
IMEI_000000000004164,9253-VIFJQ,Huawei,Huawei-Uw41,Android,1
IMEI_000000000004165,7030-FZTFM,Oppo,Oppo-pF26,Android,1
IMEI_000000000004166,9741-YLNTD,Xiaomi,Xiaomi-DG36,Android,1
IMEI_000000000004167,5917-RYRMG,Samsung,Samsung-QS12,Android,2
IMEI_000000000004168,5120-ZBLAI,Nokia,Nokia-bw04,Android,1
IMEI_000000000004169,1194-BHJYC,Nokia,Nokia-xx85,Android,1
IMEI_000000000004170,3663-MITLP,Samsung,Samsung-Pn11,Android,1
IMEI_000000000004171,0906-QVPMS,Xiaomi,Xiaomi-IW43,Android,1
IMEI_000000000004172,9025-ZRPVR,Oppo,Oppo-BV40,Android,1
IMEI_000000000004173,1905-OEILC,Samsung,Samsung-lg87,Android,2
IMEI_000000000004174,7858-GTZSP,Oppo,Oppo-ux01,Android,1
IMEI_000000000004175,3285-UCQVC,Oppo,Oppo-vQ28,Android,1
IMEI_000000000004176,6248-BSHKG,Oppo,Oppo-lP53,Android,1
IMEI_000000000004177,4685-TFLLS,Apple,Apple-rV77,iOS,2
IMEI_000000000004178,3470-BTGQO,Oppo,Oppo-rp59,Android,1
IMEI_000000000004179,1209-VFFOC,Oppo,Oppo-ar79,Android,2
IMEI_000000000004180,8224-DWCKX,Oppo,Oppo-sB88,Android,1
IMEI_000000000004181,5482-PLVPE,Apple,Apple-NT47,iOS,2
IMEI_000000000004182,4553-DVPZG,Nokia,Nokia-Dy97,Android,2
IMEI_000000000004183,4902-OHLSK,Nokia,Nokia-wF47,Android,2
IMEI_000000000004184,6917-IAYHD,Apple,Apple-cH57,iOS,1
IMEI_000000000004185,0495-ZBNGW,Huawei,Huawei-dl45,Android,1
IMEI_000000000004186,8620-RJPZN,Apple,Apple-PD89,iOS,2
IMEI_000000000004187,7572-KPVKK,Apple,Apple-Qn97,iOS,2
IMEI_000000000004188,2642-MAWLJ,Apple,Apple-Ni70,iOS,2
IMEI_000000000004189,2357-COQEK,Apple,Apple-Lu50,iOS,1
IMEI_000000000004190,7103-ZGVNT,Oppo,Oppo-Rn32,Android,2
IMEI_000000000004191,3737-GCSPV,Oppo,Oppo-UY22,Android,1
IMEI_000000000004192,2027-WKXMW,Xiaomi,Xiaomi-SY82,Android,1
IMEI_000000000004193,7137-NAXML,Oppo,Oppo-Wp79,Android,1
IMEI_000000000004194,2428-ZMCTB,Nokia,Nokia-DP80,Android,2
IMEI_000000000004195,2961-VNFKL,Xiaomi,Xiaomi-lI30,Android,2
IMEI_000000000004196,1768-HNVGJ,Nokia,Nokia-iR20,Android,2
IMEI_000000000004197,6963-KQYQB,Samsung,Samsung-hZ33,Android,2
IMEI_000000000004198,5934-RMPOV,Huawei,Huawei-pp86,Android,1
IMEI_000000000004199,1207-BLKSA,Samsung,Samsung-JE28,Android,2
IMEI_000000000004200,4088-YLDSU,Huawei,Huawei-Hp27,Android,2
IMEI_000000000004201,8316-BBQAY,Xiaomi,Xiaomi-Nw12,Android,1
IMEI_000000000004202,1166-PQLGG,Apple,Apple-pi42,iOS,1
IMEI_000000000004203,3146-JTQHR,Samsung,Samsung-cX89,Android,1
IMEI_000000000004204,4291-YZODP,Samsung,Samsung-fZ55,Android,2
IMEI_000000000004205,4395-PZMSN,Xiaomi,Xiaomi-QK38,Android,2
IMEI_000000000004206,6427-FEFIG,Nokia,Nokia-hT49,Android,1
IMEI_000000000004207,0017-IUDMW,Oppo,Oppo-hd89,Android,2
IMEI_000000000004208,8706-HRADD,Xiaomi,Xiaomi-Ff19,Android,2
IMEI_000000000004209,9955-QOPOY,Samsung,Samsung-Fe13,Android,2
IMEI_000000000004210,4385-ZKVNW,Xiaomi,Xiaomi-tw56,Android,1
IMEI_000000000004211,5446-DKWYW,Samsung,Samsung-nG94,Android,1
IMEI_000000000004212,2034-CGRHZ,Oppo,Oppo-rm47,Android,1
IMEI_000000000004213,5797-APWZC,Samsung,Samsung-xp51,Android,2
IMEI_000000000004214,3683-QKIUE,Huawei,Huawei-La93,Android,1
IMEI_000000000004215,4228-ZGYUW,Oppo,Oppo-SZ84,Android,2
IMEI_000000000004216,9031-ZVQPT,Huawei,Huawei-qN05,Android,2
IMEI_000000000004217,2990-IAJSV,Huawei,Huawei-FA37,Android,1
IMEI_000000000004218,8107-KNCIM,Oppo,Oppo-TC26,Android,2
IMEI_000000000004219,9027-YFHQJ,Samsung,Samsung-Pk81,Android,1
IMEI_000000000004220,5176-LDKUH,Nokia,Nokia-pD92,Android,1
IMEI_000000000004221,4644-OBGFZ,Nokia,Nokia-Jv46,Android,1
IMEI_000000000004222,7926-IJOOU,Nokia,Nokia-AD53,Android,2
IMEI_000000000004223,6480-YAGIY,Samsung,Samsung-sh08,Android,1
IMEI_000000000004224,4029-HPFVY,Huawei,Huawei-mw12,Android,1
IMEI_000000000004225,7602-DBTOU,Xiaomi,Xiaomi-eM73,Android,1
IMEI_000000000004226,5345-BMKWB,Apple,Apple-of09,iOS,1
IMEI_000000000004227,3519-ZKXGG,Oppo,Oppo-Bz03,Android,2
IMEI_000000000004228,5457-COLHT,Nokia,Nokia-Nk99,Android,1
IMEI_000000000004229,6416-TVAIH,Apple,Apple-zf47,iOS,2
IMEI_000000000004230,5451-YHYPW,Apple,Apple-DY33,iOS,1
IMEI_000000000004231,5108-ADXWO,Samsung,Samsung-YX18,Android,1
IMEI_000000000004232,7998-WNZEM,Xiaomi,Xiaomi-jn08,Android,2
IMEI_000000000004233,3066-RRJIO,Oppo,Oppo-vT35,Android,2
IMEI_000000000004234,4664-NJCMS,Samsung,Samsung-nA46,Android,2
IMEI_000000000004235,0307-BCOPK,Nokia,Nokia-NE40,Android,2
IMEI_000000000004236,7629-WFGLW,Oppo,Oppo-la92,Android,2
IMEI_000000000004237,2542-HYGIQ,Oppo,Oppo-KN87,Android,1
IMEI_000000000004238,6715-OFDBP,Oppo,Oppo-XR43,Android,1
IMEI_000000000004239,5016-LIPDW,Apple,Apple-rO24,iOS,2
IMEI_000000000004240,6481-LXPWL,Oppo,Oppo-uu17,Android,2
IMEI_000000000004241,1567-DSCIC,Samsung,Samsung-Sj98,Android,1
