complaint_id,customer_id,tower_id,complaint_type,status,resolution_days,complaint_date
COMP_04916,4190-MFLUW,TOWER_019,Call Drop,Escalated,3,2025-07-27
COMP_04917,1452-VOQCH,TOWER_006,Billing Error,Escalated,5,2026-01-30
COMP_04918,9940-HPQPG,TOWER_020,Billing Error,Open,43,2026-01-10
COMP_04919,8755-IWJHN,TOWER_031,Slow Data,Escalated,6,2026-03-13
COMP_04920,3398-FSHON,TOWER_049,Slow Data,Escalated,35,2025-06-30
COMP_04921,2692-PFYTJ,TOWER_039,Slow Data,Open,23,2025-09-27
COMP_04922,0067-DKWBL,TOWER_018,SIM Issue,Resolved,25,2025-08-14
COMP_04923,0727-BNRLG,TOWER_006,SIM Issue,Escalated,35,2026-03-13
COMP_04924,7240-ETPTR,TOWER_001,Billing Error,Escalated,28,2026-03-25
COMP_04925,3315-TOTBP,TOWER_010,Call Drop,Resolved,38,2025-09-01
COMP_04926,4184-TJFAN,TOWER_049,Call Drop,Open,41,2026-02-26
COMP_04927,1106-HRLKZ,TOWER_033,Billing Error,Escalated,28,2025-12-21
COMP_04928,0475-RIJEP,TOWER_018,Call Drop,Escalated,39,2025-07-31
COMP_04929,9385-NXKDA,TOWER_041,Billing Error,Escalated,31,2025-06-14
COMP_04930,1273-MTETI,TOWER_003,Network Outage,Escalated,12,2025-09-14
COMP_04931,3966-HRMZA,TOWER_029,Network Outage,Open,23,2026-02-26
COMP_04932,3442-ZHHCC,TOWER_009,Call Drop,Resolved,13,2026-02-02
COMP_04933,1452-XRSJV,TOWER_024,Network Outage,Resolved,33,2026-01-31
COMP_04934,5835-BEQEU,TOWER_010,Call Drop,Resolved,29,2026-04-04
COMP_04935,0679-TDGAK,TOWER_017,Network Outage,Escalated,19,2026-03-13
COMP_04936,3235-ETOOB,TOWER_037,SIM Issue,Open,3,2025-07-08
COMP_04937,9170-CCKOU,TOWER_026,Call Drop,Open,15,2026-03-05
COMP_04938,3235-ETOOB,TOWER_026,SIM Issue,Escalated,8,2026-02-25
COMP_04939,0515-YPMCW,TOWER_016,SIM Issue,Open,15,2025-12-24
COMP_04940,7921-LMDFQ,TOWER_025,Slow Data,Resolved,3,2025-10-01
COMP_04941,9277-JOOMO,TOWER_028,Slow Data,Resolved,30,2026-01-09
COMP_04942,7359-PTSXY,TOWER_020,Billing Error,Escalated,10,2025-05-24
COMP_04943,6956-SMUCM,TOWER_049,Billing Error,Open,36,2026-01-02
COMP_04944,4430-UZIPO,TOWER_040,SIM Issue,Resolved,32,2025-05-01
COMP_04945,1583-IHQZE,TOWER_042,SIM Issue,Open,42,2025-05-18
COMP_04946,6393-WRYZE,TOWER_047,Slow Data,Resolved,20,2025-04-29
COMP_04947,5204-QZXPU,TOWER_001,Network Outage,Resolved,40,2025-12-08
COMP_04948,1763-WQFUK,TOWER_032,Call Drop,Open,43,2025-06-28
COMP_04949,0691-JVSYA,TOWER_010,Network Outage,Open,26,2025-07-18
COMP_04950,0080-EMYVY,TOWER_049,SIM Issue,Open,24,2026-03-08
COMP_04951,5909-ECHUI,TOWER_014,Billing Error,Escalated,17,2026-04-20
COMP_04952,4236-UJPWO,TOWER_031,SIM Issue,Escalated,2,2026-03-14
COMP_04953,7785-RDVIG,TOWER_002,Billing Error,Escalated,24,2025-10-01
COMP_04954,9961-JBNMK,TOWER_050,Network Outage,Escalated,5,2025-05-15
COMP_04955,2799-ARNLO,TOWER_046,SIM Issue,Open,10,2025-12-29
COMP_04956,8466-PZBLH,TOWER_049,Billing Error,Escalated,39,2025-06-29
COMP_04957,5644-PDMZC,TOWER_050,Call Drop,Resolved,27,2026-03-13
COMP_04958,5404-GGUKR,TOWER_039,Call Drop,Escalated,15,2025-07-28
COMP_04959,4701-AHWMW,TOWER_002,Billing Error,Open,15,2026-01-30
COMP_04960,6331-LWDTQ,TOWER_014,Call Drop,Open,38,2026-03-17
COMP_04961,6372-RFVNS,TOWER_010,Slow Data,Escalated,28,2025-11-15
COMP_04962,1580-BMCMR,TOWER_013,Call Drop,Open,9,2025-06-22
COMP_04963,9227-LUNBG,TOWER_044,Network Outage,Open,1,2026-02-24
COMP_04964,8818-XYFCQ,TOWER_015,SIM Issue,Escalated,13,2025-11-21
COMP_04965,6650-BWFRT,TOWER_047,Call Drop,Resolved,44,2025-06-12
COMP_04966,0637-YLETY,TOWER_013,Billing Error,Open,15,2025-05-04
COMP_04967,4640-UHDOS,TOWER_045,SIM Issue,Escalated,10,2025-04-29
COMP_04968,1342-JPNKI,TOWER_028,Network Outage,Resolved,39,2026-02-15
COMP_04969,2335-GSODA,TOWER_013,Billing Error,Resolved,15,2025-11-02
COMP_04970,7112-OPOTK,TOWER_049,Network Outage,Open,6,2025-05-25
COMP_04971,4818-DRBQT,TOWER_010,Billing Error,Resolved,39,2025-09-29
COMP_04972,5597-GLBUC,TOWER_036,Network Outage,Escalated,31,2026-02-16
COMP_04973,5982-FPVQN,TOWER_042,Call Drop,Open,35,2025-06-20
COMP_04974,2717-HVIZY,TOWER_022,Call Drop,Resolved,35,2025-07-06
COMP_04975,1746-TGTWV,TOWER_001,Slow Data,Escalated,16,2025-06-09
COMP_04976,7854-EKTJL,TOWER_036,SIM Issue,Open,5,2025-11-10
COMP_04977,1725-IQNIY,TOWER_011,Billing Error,Open,44,2025-08-30
COMP_04978,3217-FZDMN,TOWER_025,Slow Data,Escalated,42,2026-04-01
COMP_04979,7851-WZEKY,TOWER_017,SIM Issue,Open,35,2025-06-13
COMP_04980,4086-YQSNZ,TOWER_029,Call Drop,Resolved,14,2025-05-27
COMP_04981,5777-ZPQNC,TOWER_035,Network Outage,Resolved,17,2025-06-05
COMP_04982,3500-RMZLT,TOWER_024,Slow Data,Resolved,1,2025-08-30
COMP_04983,6741-QRLUP,TOWER_030,Call Drop,Open,36,2025-11-11
COMP_04984,5889-LFOLL,TOWER_013,Billing Error,Open,17,2025-09-11
COMP_04985,0496-AHOOK,TOWER_007,Slow Data,Open,31,2026-03-30
COMP_04986,1383-EZRWL,TOWER_046,Billing Error,Escalated,23,2025-11-27
COMP_04987,7234-FECYN,TOWER_050,Billing Error,Escalated,8,2025-09-05
COMP_04988,9787-XVQIU,TOWER_008,Network Outage,Resolved,8,2026-01-12
COMP_04989,4844-JJWUY,TOWER_009,Billing Error,Open,27,2025-10-09
COMP_04990,1324-NLTJE,TOWER_031,Billing Error,Resolved,12,2025-09-03
COMP_04991,8949-JTMAY,TOWER_034,Network Outage,Resolved,9,2026-01-20
COMP_04992,6240-EURKS,TOWER_038,Slow Data,Resolved,39,2025-06-02
COMP_04993,6015-VVHHE,TOWER_018,Call Drop,Escalated,28,2026-01-24
COMP_04994,8429-XIBUM,TOWER_024,SIM Issue,Open,32,2026-04-15
COMP_04995,8111-SLLHI,TOWER_038,Call Drop,Escalated,14,2025-12-15
COMP_04996,1075-BGWOH,TOWER_027,SIM Issue,Resolved,11,2025-11-14
COMP_04997,7551-JOHTI,TOWER_046,SIM Issue,Escalated,33,2025-12-12
COMP_04998,4385-GZQXV,TOWER_004,Call Drop,Resolved,22,2026-01-16
COMP_04999,4659-NZRUF,TOWER_005,Network Outage,Resolved,4,2025-10-11
COMP_05000,5884-GCYMI,TOWER_020,Network Outage,Resolved,19,2025-10-08
COMP_05001,0244-LGNFY,TOWER_043,Billing Error,Escalated,8,2026-01-19
COMP_05002,0748-RDGGM,TOWER_047,SIM Issue,Escalated,23,2025-09-10
COMP_05003,4503-BDXBD,TOWER_041,Slow Data,Escalated,30,2025-09-02
COMP_05004,9061-TIHDA,TOWER_024,Call Drop,Escalated,24,2026-04-02
COMP_05005,3016-KSVCP,TOWER_008,Call Drop,Escalated,6,2025-05-10
COMP_05006,0680-DFNNY,TOWER_031,Network Outage,Escalated,41,2025-09-16
COMP_05007,2038-OEQZH,TOWER_019,Network Outage,Escalated,4,2025-06-02
COMP_05008,0723-DRCLG,TOWER_036,Network Outage,Escalated,16,2026-01-21
COMP_05009,6319-IEJWJ,TOWER_010,Billing Error,Escalated,22,2025-10-12
COMP_05010,1589-AGTLK,TOWER_008,Slow Data,Resolved,8,2025-09-11
COMP_05011,7538-GWHML,TOWER_029,Call Drop,Escalated,31,2025-09-10
COMP_05012,2694-CIUMO,TOWER_020,Network Outage,Open,6,2025-12-03
COMP_05013,7853-OETYL,TOWER_002,SIM Issue,Open,16,2025-12-15
COMP_05014,3085-QUOZK,TOWER_021,Network Outage,Escalated,3,2026-02-04
COMP_05015,3285-UCQVC,TOWER_005,Slow Data,Open,26,2025-08-09
COMP_05016,3756-VNWDH,TOWER_048,Network Outage,Open,27,2025-07-02
COMP_05017,6990-YNRIO,TOWER_042,Network Outage,Open,4,2025-06-25
COMP_05018,8565-CLBZW,TOWER_027,Billing Error,Resolved,21,2025-09-30
COMP_05019,4228-ZGYUW,TOWER_024,SIM Issue,Resolved,18,2025-09-04
COMP_05020,6861-OKBCE,TOWER_050,Network Outage,Open,35,2026-02-26
COMP_05021,5136-KCKGI,TOWER_012,Call Drop,Open,32,2026-04-06
COMP_05022,9617-INGJY,TOWER_017,SIM Issue,Open,13,2025-08-13
COMP_05023,9945-PSVIP,TOWER_023,SIM Issue,Escalated,34,2025-05-01
COMP_05024,1564-HJUVY,TOWER_040,Call Drop,Open,23,2026-03-06
COMP_05025,3643-AHCFP,TOWER_006,Billing Error,Resolved,17,2026-02-16
COMP_05026,8631-NBHFZ,TOWER_025,Billing Error,Open,1,2025-12-01
COMP_05027,4423-JWZJN,TOWER_006,SIM Issue,Escalated,1,2025-10-05
COMP_05028,6000-APYLU,TOWER_026,SIM Issue,Resolved,16,2026-04-04
COMP_05029,5759-RCVCB,TOWER_021,Network Outage,Resolved,34,2025-08-20
COMP_05030,0212-ISBBF,TOWER_022,Billing Error,Resolved,40,2025-11-02
COMP_05031,6311-UEUME,TOWER_039,Call Drop,Escalated,7,2026-03-16
COMP_05032,1360-XFJMR,TOWER_025,Billing Error,Resolved,9,2025-11-17
COMP_05033,6410-LEFEN,TOWER_013,Billing Error,Resolved,31,2026-02-14
COMP_05034,0022-TCJCI,TOWER_028,SIM Issue,Escalated,16,2025-08-04
COMP_05035,3688-FTHLT,TOWER_028,Billing Error,Open,28,2025-06-17
COMP_05036,1625-JAIIY,TOWER_038,Network Outage,Escalated,42,2025-11-05
COMP_05037,2430-USGXP,TOWER_022,SIM Issue,Resolved,21,2025-11-26
COMP_05038,3842-IYKUE,TOWER_042,Call Drop,Escalated,41,2025-08-10
COMP_05039,8257-RZAHR,TOWER_040,Slow Data,Open,15,2025-05-13
COMP_05040,8263-JQAIK,TOWER_016,Network Outage,Resolved,39,2026-01-22
COMP_05041,4032-RMHCI,TOWER_043,Slow Data,Open,29,2025-08-18
COMP_05042,2947-DOMLJ,TOWER_029,Slow Data,Resolved,30,2026-04-01
COMP_05043,8393-DLHGA,TOWER_039,SIM Issue,Escalated,7,2025-08-15
COMP_05044,3090-HAWSU,TOWER_038,SIM Issue,Escalated,10,2025-12-12
COMP_05045,5392-AKEMH,TOWER_021,Billing Error,Escalated,33,2025-06-19
COMP_05046,7503-QQRVF,TOWER_008,SIM Issue,Open,20,2025-05-27
COMP_05047,2951-QOQTK,TOWER_016,SIM Issue,Open,45,2026-03-25
COMP_05048,9451-LPGOO,TOWER_028,Slow Data,Open,40,2025-08-05
COMP_05049,9638-JIQYA,TOWER_021,SIM Issue,Open,34,2025-12-31
COMP_05050,1600-DILPE,TOWER_046,Billing Error,Escalated,19,2025-07-03
COMP_05051,4250-FDVOU,TOWER_018,Slow Data,Open,11,2025-05-31
COMP_05052,7136-RVDTZ,TOWER_015,SIM Issue,Escalated,34,2025-07-12
COMP_05053,5977-CKHON,TOWER_050,Network Outage,Escalated,6,2026-02-26
COMP_05054,2882-DDZPG,TOWER_024,Billing Error,Escalated,16,2026-02-27
COMP_05055,4853-RULSV,TOWER_019,Slow Data,Resolved,7,2025-10-21
COMP_05056,5016-IBERQ,TOWER_013,Network Outage,Open,25,2026-04-02
COMP_05057,2074-GKOWZ,TOWER_004,Slow Data,Resolved,19,2025-12-23
COMP_05058,9364-YKUVW,TOWER_018,Billing Error,Open,20,2025-05-21
COMP_05059,6899-PPEEA,TOWER_002,SIM Issue,Open,45,2025-08-25
COMP_05060,8631-NBHFZ,TOWER_029,Call Drop,Escalated,11,2025-11-14
COMP_05061,6502-MJQAE,TOWER_020,Network Outage,Escalated,33,2025-07-14
COMP_05062,6034-ZRYCV,TOWER_009,Billing Error,Resolved,7,2026-02-06
COMP_05063,9643-YBLUR,TOWER_010,Slow Data,Open,15,2025-08-29
COMP_05064,3932-CMDTD,TOWER_030,SIM Issue,Resolved,14,2025-05-30
COMP_05065,0634-SZPQA,TOWER_036,Slow Data,Escalated,16,2025-12-03
COMP_05066,0023-XUOPT,TOWER_044,Network Outage,Open,8,2026-01-08
COMP_05067,9507-EXLTT,TOWER_034,Network Outage,Resolved,9,2025-08-02
COMP_05068,8718-PTMEZ,TOWER_016,Network Outage,Resolved,19,2025-06-22
COMP_05069,5909-ECHUI,TOWER_022,Network Outage,Escalated,5,2025-06-04
COMP_05070,7601-DHFWZ,TOWER_047,Slow Data,Resolved,41,2025-09-07
COMP_05071,7979-CORPM,TOWER_035,Billing Error,Resolved,20,2025-12-14
COMP_05072,8665-UTDHZ,TOWER_045,Slow Data,Resolved,3,2025-07-29
COMP_05073,7598-UAASY,TOWER_041,Network Outage,Open,15,2025-07-24
COMP_05074,3428-XZMAZ,TOWER_010,Billing Error,Escalated,22,2025-12-10
COMP_05075,1689-MRZQR,TOWER_008,SIM Issue,Resolved,30,2026-02-22
COMP_05076,4822-YCXMX,TOWER_033,Network Outage,Escalated,40,2025-07-15
COMP_05077,7593-XFKDI,TOWER_027,SIM Issue,Escalated,13,2025-04-30
COMP_05078,1891-FZYSA,TOWER_033,Call Drop,Resolved,35,2025-08-07
COMP_05079,9828-AOQLM,TOWER_036,Slow Data,Escalated,36,2026-01-20
COMP_05080,3158-MOERK,TOWER_040,Call Drop,Escalated,28,2025-04-30
COMP_05081,6204-IEUXJ,TOWER_038,Billing Error,Escalated,45,2025-07-03
COMP_05082,4795-KTRTH,TOWER_002,Call Drop,Open,24,2025-05-01
COMP_05083,5931-FLJJF,TOWER_011,Slow Data,Open,28,2025-10-22
COMP_05084,5909-ECHUI,TOWER_036,Billing Error,Resolved,6,2025-09-01
COMP_05085,4124-MMETB,TOWER_011,Call Drop,Resolved,9,2025-08-20
COMP_05086,5022-JNQEQ,TOWER_012,Billing Error,Resolved,13,2025-11-06
COMP_05087,0224-HJAPT,TOWER_041,Billing Error,Resolved,28,2025-06-01
COMP_05088,9907-SWKKF,TOWER_009,Network Outage,Resolved,6,2025-06-01
COMP_05089,8884-FEEWR,TOWER_016,Slow Data,Open,31,2026-04-18
COMP_05090,8972-HJWNV,TOWER_008,Network Outage,Escalated,33,2026-03-23
COMP_05091,4361-BKAXE,TOWER_012,Slow Data,Resolved,20,2026-01-17
COMP_05092,0354-VXMJC,TOWER_005,Call Drop,Open,28,2025-11-11
COMP_05093,6839-ITVZJ,TOWER_029,Slow Data,Open,1,2025-11-01
COMP_05094,0730-BGQGF,TOWER_037,Network Outage,Resolved,18,2025-05-09
COMP_05095,3325-FUYCG,TOWER_018,Billing Error,Resolved,16,2025-05-08
COMP_05096,7416-CKTEP,TOWER_001,Network Outage,Escalated,14,2025-06-24
COMP_05097,4237-RLAQD,TOWER_005,Call Drop,Open,18,2025-07-29
COMP_05098,2485-ITVKB,TOWER_044,Network Outage,Open,31,2026-01-05
COMP_05099,1981-INRFU,TOWER_030,Slow Data,Open,18,2025-10-17
COMP_05100,5485-WUYWF,TOWER_007,Billing Error,Resolved,42,2026-02-28
COMP_05101,2225-ZRGSG,TOWER_030,SIM Issue,Escalated,26,2025-11-07
COMP_05102,1447-GIQMR,TOWER_019,Billing Error,Escalated,7,2025-12-06
COMP_05103,6567-HOOPW,TOWER_015,Network Outage,Resolved,11,2025-06-16
COMP_05104,6583-QGCSI,TOWER_019,Slow Data,Resolved,22,2025-10-01
COMP_05105,8582-KRHPJ,TOWER_007,Slow Data,Resolved,24,2025-05-15
COMP_05106,3538-WZPHD,TOWER_020,Billing Error,Resolved,12,2025-07-02
COMP_05107,6483-OATDN,TOWER_032,Billing Error,Escalated,21,2026-03-07
COMP_05108,7841-FCRQD,TOWER_018,Slow Data,Open,37,2026-04-05
COMP_05109,2476-YGEFM,TOWER_044,Network Outage,Open,11,2026-01-07
COMP_05110,4918-QLLIW,TOWER_020,Billing Error,Open,16,2025-10-04
COMP_05111,6281-FKEWS,TOWER_031,SIM Issue,Resolved,17,2025-07-15
COMP_05112,9318-NKNFC,TOWER_030,Billing Error,Resolved,32,2025-08-31
COMP_05113,3092-IGHWF,TOWER_043,Network Outage,Resolved,45,2026-01-01
COMP_05114,3006-XIMLN,TOWER_038,Billing Error,Open,38,2025-09-04
COMP_05115,3068-OMWZA,TOWER_003,Slow Data,Resolved,21,2025-12-17
COMP_05116,2656-TABEH,TOWER_011,SIM Issue,Escalated,19,2025-11-20
COMP_05117,9507-HSMMZ,TOWER_048,Network Outage,Resolved,37,2025-11-20
COMP_05118,0723-DRCLG,TOWER_039,Billing Error,Escalated,34,2025-04-30
COMP_05119,6859-RKMZJ,TOWER_025,SIM Issue,Escalated,3,2026-02-19
COMP_05120,6892-EZDTG,TOWER_012,Call Drop,Escalated,39,2026-01-29
COMP_05121,8844-TONUD,TOWER_048,Slow Data,Escalated,22,2025-06-17
COMP_05122,6543-CPZMK,TOWER_009,Call Drop,Open,38,2026-04-02
COMP_05123,7025-IWFHT,TOWER_038,SIM Issue,Resolved,44,2025-08-04
COMP_05124,1428-GTBJJ,TOWER_017,SIM Issue,Open,20,2025-12-06
COMP_05125,8784-CGILN,TOWER_001,Network Outage,Open,34,2026-01-22
COMP_05126,3192-NQECA,TOWER_040,SIM Issue,Open,38,2026-01-19
COMP_05127,9591-YVTEB,TOWER_015,SIM Issue,Resolved,45,2025-05-04
COMP_05128,6646-QVXLR,TOWER_016,Billing Error,Open,31,2026-01-25
COMP_05129,6976-BWGLQ,TOWER_004,Slow Data,Escalated,42,2025-06-11
COMP_05130,0310-MVLET,TOWER_044,Call Drop,Escalated,15,2026-02-03
COMP_05131,4990-ALDGW,TOWER_007,Slow Data,Escalated,11,2026-01-20
COMP_05132,8393-DLHGA,TOWER_040,Call Drop,Resolved,1,2025-12-19
COMP_05133,6646-QVXLR,TOWER_041,Network Outage,Open,4,2025-06-13
COMP_05134,0196-VULGZ,TOWER_004,SIM Issue,Resolved,4,2025-11-12
COMP_05135,7780-OTDSO,TOWER_011,SIM Issue,Open,18,2025-05-26
COMP_05136,9154-QDGTH,TOWER_004,SIM Issue,Resolved,41,2025-05-09
COMP_05137,4315-MURBD,TOWER_046,Billing Error,Resolved,12,2026-01-21
COMP_05138,1496-GGSUK,TOWER_037,Slow Data,Open,37,2025-08-28
COMP_05139,6653-CBBOM,TOWER_015,SIM Issue,Resolved,18,2025-08-14
COMP_05140,2091-RFFBA,TOWER_010,Billing Error,Resolved,19,2025-07-11
COMP_05141,5759-RCVCB,TOWER_048,Billing Error,Resolved,5,2025-07-25
COMP_05142,9480-BQJEI,TOWER_030,Network Outage,Escalated,45,2026-03-10
COMP_05143,4749-VFKVB,TOWER_022,SIM Issue,Open,26,2025-08-30
COMP_05144,8305-VHZBZ,TOWER_048,Slow Data,Escalated,15,2026-03-12
COMP_05145,0697-ZMSWS,TOWER_005,Call Drop,Resolved,43,2025-05-14
COMP_05146,4634-JLRJT,TOWER_040,Network Outage,Resolved,41,2025-10-19
COMP_05147,9564-KCLHR,TOWER_047,Slow Data,Resolved,23,2025-08-25
COMP_05148,2608-BHKFN,TOWER_014,Slow Data,Resolved,20,2025-06-14
COMP_05149,0322-CHQRU,TOWER_036,Billing Error,Resolved,25,2025-09-14
COMP_05150,6732-FZUGP,TOWER_045,Call Drop,Escalated,19,2026-01-20
COMP_05151,8387-MOJJT,TOWER_024,Slow Data,Escalated,16,2025-05-13
COMP_05152,2265-CYWIV,TOWER_023,Network Outage,Escalated,29,2025-08-27
COMP_05153,3280-NMUVX,TOWER_036,Billing Error,Open,24,2025-10-20
COMP_05154,1493-AMTIE,TOWER_003,Call Drop,Escalated,40,2025-11-04
COMP_05155,0617-FHSGK,TOWER_023,Network Outage,Resolved,36,2025-11-13
COMP_05156,1323-OOEPC,TOWER_040,Billing Error,Open,24,2026-04-04
COMP_05157,3585-ISXZP,TOWER_044,SIM Issue,Escalated,2,2025-09-14
COMP_05158,7064-FRRSW,TOWER_011,Slow Data,Resolved,2,2025-12-10
COMP_05159,6583-QGCSI,TOWER_033,Network Outage,Open,45,2025-07-04
COMP_05160,5493-SDRDQ,TOWER_028,Billing Error,Escalated,37,2025-10-03
COMP_05161,5811-IWXYM,TOWER_035,Billing Error,Escalated,41,2025-07-01
COMP_05162,3544-FBCAS,TOWER_041,Call Drop,Open,37,2025-08-14
COMP_05163,1591-XWLGB,TOWER_050,Call Drop,Resolved,9,2025-06-02
COMP_05164,5077-DXTCG,TOWER_019,Billing Error,Resolved,37,2026-01-27
COMP_05165,0617-AQNWT,TOWER_025,Billing Error,Resolved,10,2025-10-21
COMP_05166,4236-XPXAV,TOWER_046,Call Drop,Escalated,41,2026-03-31
COMP_05167,2951-QOQTK,TOWER_024,Network Outage,Open,21,2025-06-16
COMP_05168,5536-SLHPM,TOWER_026,Slow Data,Escalated,1,2025-09-04
COMP_05169,0260-ZDLGK,TOWER_034,Billing Error,Resolved,9,2025-08-17
COMP_05170,3397-AVTKU,TOWER_005,Slow Data,Resolved,30,2025-05-19
COMP_05171,2027-OAQQC,TOWER_029,Call Drop,Escalated,2,2025-07-26
COMP_05172,2748-MYRVK,TOWER_019,Billing Error,Resolved,11,2025-08-30
COMP_05173,1697-NVVGY,TOWER_047,Slow Data,Escalated,1,2026-03-28
COMP_05174,4081-DYXAV,TOWER_018,Slow Data,Resolved,45,2025-12-07
COMP_05175,1697-NVVGY,TOWER_049,SIM Issue,Escalated,37,2025-05-30
COMP_05176,6749-UTDVX,TOWER_043,Network Outage,Resolved,17,2025-11-04
COMP_05177,2805-AUFQN,TOWER_022,Slow Data,Open,17,2025-11-15
COMP_05178,5515-AKOAJ,TOWER_049,Slow Data,Escalated,5,2026-01-17
COMP_05179,0237-YFUTL,TOWER_029,Call Drop,Resolved,35,2025-10-12
COMP_05180,4145-UQXUQ,TOWER_025,Call Drop,Resolved,1,2025-09-07
COMP_05181,5673-TIYIB,TOWER_009,Billing Error,Escalated,18,2025-10-27
COMP_05182,4911-BANWH,TOWER_035,SIM Issue,Escalated,24,2025-10-09
COMP_05183,5747-PMBSQ,TOWER_046,Call Drop,Open,3,2026-04-27
COMP_05184,5868-CZJDR,TOWER_042,SIM Issue,Open,19,2025-10-11
COMP_05185,4702-IOQDC,TOWER_029,Network Outage,Resolved,18,2025-05-24
COMP_05186,3804-RVTGV,TOWER_006,Billing Error,Resolved,23,2025-08-10
COMP_05187,7595-EUIVN,TOWER_014,Slow Data,Resolved,13,2026-03-25
COMP_05188,5896-NPFWW,TOWER_037,SIM Issue,Resolved,23,2025-06-03
COMP_05189,4139-SUGLD,TOWER_011,Billing Error,Escalated,30,2026-02-24
COMP_05190,2573-GYRUU,TOWER_023,Call Drop,Escalated,42,2025-05-15
COMP_05191,1915-IOFGU,TOWER_041,Network Outage,Open,5,2025-10-02
COMP_05192,7785-RDVIG,TOWER_019,Network Outage,Resolved,8,2026-01-02
COMP_05193,6559-ILWKJ,TOWER_030,Billing Error,Resolved,25,2025-10-03
COMP_05194,1334-FJSVR,TOWER_046,Call Drop,Escalated,12,2026-04-08
COMP_05195,3470-BTGQO,TOWER_021,Slow Data,Open,27,2025-07-17
COMP_05196,3363-EWLGO,TOWER_003,Network Outage,Open,5,2025-12-17
COMP_05197,1618-CFHME,TOWER_015,SIM Issue,Resolved,26,2025-12-23
COMP_05198,1485-YDHMM,TOWER_002,Billing Error,Open,5,2025-09-20
COMP_05199,6128-AQBMT,TOWER_013,SIM Issue,Escalated,28,2026-01-16
COMP_05200,1513-XNPPH,TOWER_027,Call Drop,Resolved,10,2026-04-21
COMP_05201,3635-QQRQD,TOWER_029,Slow Data,Escalated,3,2025-07-22
COMP_05202,3419-SNJJD,TOWER_019,Billing Error,Open,16,2026-02-04
COMP_05203,3569-EDBPQ,TOWER_004,Network Outage,Resolved,37,2025-12-30
COMP_05204,3494-JCHRQ,TOWER_027,SIM Issue,Resolved,3,2025-08-12
COMP_05205,4759-TRPLW,TOWER_010,Call Drop,Resolved,11,2025-06-07
COMP_05206,2466-NEJOJ,TOWER_010,SIM Issue,Escalated,4,2025-11-16
COMP_05207,7028-DVOIQ,TOWER_026,Network Outage,Escalated,20,2025-05-11
COMP_05208,5570-PTWEH,TOWER_004,Billing Error,Resolved,5,2025-07-29
COMP_05209,2930-UOTMB,TOWER_025,Call Drop,Resolved,39,2025-05-22
COMP_05210,1670-SVOWZ,TOWER_036,Call Drop,Escalated,36,2025-11-19
COMP_05211,8946-BFWSG,TOWER_035,Network Outage,Resolved,44,2026-03-18
COMP_05212,6289-CPNLD,TOWER_045,Billing Error,Open,32,2025-11-30
COMP_05213,8189-XRIKE,TOWER_010,Billing Error,Open,39,2026-02-27
COMP_05214,7268-IGMFD,TOWER_023,Billing Error,Open,29,2025-10-04
COMP_05215,3097-NNSPB,TOWER_043,Network Outage,Resolved,37,2025-07-08
COMP_05216,3910-MRQOY,TOWER_014,Network Outage,Escalated,45,2025-05-29
COMP_05217,6240-EURKS,TOWER_046,Call Drop,Open,30,2025-09-29
COMP_05218,4800-CZMPC,TOWER_003,Billing Error,Resolved,29,2026-03-11
COMP_05219,4429-WYGFR,TOWER_020,Call Drop,Resolved,34,2025-08-07
COMP_05220,6204-IEUXJ,TOWER_016,Billing Error,Resolved,10,2025-12-29
COMP_05221,6032-IGALN,TOWER_007,Call Drop,Resolved,3,2025-07-17
COMP_05222,8164-OCKUJ,TOWER_025,SIM Issue,Open,30,2025-07-16
COMP_05223,3393-FMZPV,TOWER_010,Billing Error,Open,11,2026-02-06
COMP_05224,1086-LXKFY,TOWER_049,Network Outage,Open,15,2025-05-23
COMP_05225,3549-ZTMNH,TOWER_021,SIM Issue,Escalated,39,2025-11-11
COMP_05226,6402-ZFPPI,TOWER_043,Network Outage,Escalated,18,2025-06-23
COMP_05227,1207-BLKSA,TOWER_049,Call Drop,Open,18,2025-07-06
COMP_05228,4248-QPAVC,TOWER_017,Slow Data,Escalated,34,2025-07-05
COMP_05229,4078-SAYYN,TOWER_004,Network Outage,Open,17,2025-09-07
COMP_05230,9524-EGPJC,TOWER_034,Slow Data,Escalated,11,2025-05-17
COMP_05231,4501-EQDRN,TOWER_022,Call Drop,Resolved,33,2025-08-05
COMP_05232,2626-URJFX,TOWER_048,Slow Data,Open,30,2026-03-23
COMP_05233,1761-AEZZR,TOWER_046,SIM Issue,Open,34,2026-04-21
COMP_05234,4597-NUCQV,TOWER_047,Slow Data,Open,21,2025-05-08
COMP_05235,6599-CEBNN,TOWER_038,SIM Issue,Escalated,9,2026-02-25
COMP_05236,6867-ACCZI,TOWER_003,Billing Error,Open,11,2026-01-22
COMP_05237,7989-AWGEH,TOWER_024,Slow Data,Resolved,9,2025-05-17
COMP_05238,8098-LLAZX,TOWER_016,SIM Issue,Open,13,2025-04-30
COMP_05239,1902-XBTFB,TOWER_045,Billing Error,Resolved,17,2026-01-18
COMP_05240,5192-EBGOV,TOWER_003,SIM Issue,Open,12,2025-07-26
COMP_05241,0376-YMCJC,TOWER_004,SIM Issue,Escalated,21,2026-03-02
COMP_05242,8835-VSDSE,TOWER_008,Call Drop,Escalated,4,2025-06-30
